,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,date,year,month,day
1494,1495,Basic,12,04-08-22,06-07-23,United States,29,Female,Tablet,1 Month,2022-04-08,2022,4,8
1495,1496,Basic,13,31-07-22,05-07-23,United States,46,Male,Tablet,1 Month,2022-07-31,2022,7,31
1496,1497,Basic,15,29-07-22,03-07-23,Canada,35,Male,Smart TV,1 Month,2022-07-29,2022,7,29
1497,1498,Standard,15,14-07-22,05-07-23,United Kingdom,44,Female,Smartphone,1 Month,2022-07-14,2022,7,14
1498,1499,Premium,12,13-07-22,06-07-23,Australia,36,Male,Smart TV,1 Month,2022-07-13,2022,7,13
1499,1500,Basic,14,11-07-22,05-07-23,Germany,38,Female,Tablet,1 Month,2022-11-07,2022,11,7
1500,1501,Basic,12,12-07-22,03-07-23,France,36,Male,Smart TV,1 Month,2022-12-07,2022,12,7
1501,1502,Premium,14,11-07-22,05-07-23,Brazil,40,Female,Laptop,1 Month,2022-11-07,2022,11,7
1502,1503,Standard,10,02-07-22,05-07-23,Mexico,29,Male,Laptop,1 Month,2022-02-07,2022,2,7
1503,1504,Standard,11,30-06-22,06-07-23,Spain,32,Male,Smart TV,1 Month,2022-06-30,2022,6,30
1504,1505,Basic,12,30-06-22,05-07-23,Italy,30,Male,Laptop,1 Month,2022-06-30,2022,6,30
1505,1506,Premium,10,29-06-22,05-07-23,Spain,47,Male,Smartphone,1 Month,2022-06-29,2022,6,29
1506,1507,Standard,15,30-06-22,04-07-23,Spain,28,Female,Tablet,1 Month,2022-06-30,2022,6,30
1507,1508,Basic,11,24-06-22,05-07-23,United States,49,Male,Laptop,1 Month,2022-06-24,2022,6,24
1508,1509,Standard,12,25-06-22,04-07-23,Canada,50,Male,Smartphone,1 Month,2022-06-25,2022,6,25
1509,1510,Premium,11,25-06-22,07-07-23,United States,33,Male,Smart TV,1 Month,2022-06-25,2022,6,25
1510,1511,Basic,13,26-06-22,04-07-23,United States,50,Male,Smart TV,1 Month,2022-06-26,2022,6,26
1511,1512,Premium,10,27-06-22,06-07-23,Canada,28,Female,Smart TV,1 Month,2022-06-27,2022,6,27
1512,1513,Standard,12,29-06-22,06-07-23,United Kingdom,41,Male,Smartphone,1 Month,2022-06-29,2022,6,29
1513,1514,Basic,12,01-07-22,07-07-23,Australia,30,Female,Smartphone,1 Month,2022-01-07,2022,1,7
1514,1515,Standard,10,03-07-22,04-07-23,Germany,32,Male,Smart TV,1 Month,2022-03-07,2022,3,7
1515,1516,Premium,15,12-07-22,07-07-23,France,50,Male,Laptop,1 Month,2022-12-07,2022,12,7
1516,1517,Basic,11,15-07-22,05-07-23,Brazil,28,Female,Smart TV,1 Month,2022-07-15,2022,7,15
1517,1518,Standard,13,19-07-22,07-07-23,Mexico,45,Male,Smart TV,1 Month,2022-07-19,2022,7,19
1518,1519,Premium,14,27-07-22,05-07-23,Spain,31,Male,Tablet,1 Month,2022-07-27,2022,7,27
1519,1520,Basic,11,29-07-22,06-07-23,Italy,27,Female,Smartphone,1 Month,2022-07-29,2022,7,29
1520,1521,Premium,11,06-08-22,05-07-23,Spain,49,Male,Tablet,1 Month,2022-06-08,2022,6,8
1521,1522,Basic,10,13-08-22,06-07-23,Spain,32,Female,Laptop,1 Month,2022-08-13,2022,8,13
1522,1523,Standard,13,14-08-22,05-07-23,United States,38,Male,Smart TV,1 Month,2022-08-14,2022,8,14
1523,1524,Standard,11,20-08-22,07-07-23,Canada,39,Male,Smartphone,1 Month,2022-08-20,2022,8,20
1524,1525,Basic,14,24-08-22,04-07-23,United States,50,Female,Tablet,1 Month,2022-08-24,2022,8,24
1525,1526,Premium,10,28-08-22,06-07-23,United States,51,Male,Tablet,1 Month,2022-08-28,2022,8,28
1526,1527,Basic,15,05-09-22,05-07-23,Canada,32,Female,Smart TV,1 Month,2022-05-09,2022,5,9
1527,1528,Standard,12,10-09-22,07-07-23,United Kingdom,45,Female,Smart TV,1 Month,2022-10-09,2022,10,9
1528,1529,Premium,12,11-09-22,04-07-23,Australia,31,Female,Laptop,1 Month,2022-11-09,2022,11,9
1529,1530,Basic,12,14-09-22,06-07-23,Germany,44,Male,Smartphone,1 Month,2022-09-14,2022,9,14
1530,1531,Premium,12,21-09-22,05-07-23,France,30,Female,Tablet,1 Month,2022-09-21,2022,9,21
1531,1532,Basic,13,26-09-22,07-07-23,Brazil,44,Female,Tablet,1 Month,2022-09-26,2022,9,26
1532,1533,Standard,10,30-09-22,03-07-23,Mexico,37,Male,Tablet,1 Month,2022-09-30,2022,9,30
1533,1534,Standard,14,02-10-22,06-07-23,Spain,30,Female,Tablet,1 Month,2022-02-10,2022,2,10
1534,1535,Basic,12,06-10-22,05-07-23,Italy,31,Female,Smart TV,1 Month,2022-06-10,2022,6,10
1535,1536,Premium,15,07-10-22,06-07-23,Spain,31,Female,Laptop,1 Month,2022-07-10,2022,7,10
1536,1537,Basic,15,09-10-22,06-07-23,Spain,44,Male,Tablet,1 Month,2022-09-10,2022,9,10
1537,1538,Standard,10,11-10-22,05-07-23,United States,44,Female,Smart TV,1 Month,2022-11-10,2022,11,10
1538,1539,Premium,14,12-10-22,05-07-23,Canada,34,Male,Laptop,1 Month,2022-12-10,2022,12,10
1539,1540,Basic,12,16-10-22,06-07-23,United States,42,Male,Laptop,1 Month,2022-10-16,2022,10,16
1540,1541,Premium,15,17-10-22,07-07-23,United States,33,Male,Smartphone,1 Month,2022-10-17,2022,10,17
1541,1542,Basic,11,21-10-22,07-07-23,Canada,35,Male,Smart TV,1 Month,2022-10-21,2022,10,21
1542,1543,Standard,15,23-10-22,06-07-23,United Kingdom,34,Female,Laptop,1 Month,2022-10-23,2022,10,23
1543,1544,Standard,14,25-10-22,05-07-23,Australia,47,Male,Tablet,1 Month,2022-10-25,2022,10,25
1544,1545,Basic,13,27-10-22,06-07-23,Germany,43,Female,Laptop,1 Month,2022-10-27,2022,10,27
1545,1546,Premium,13,29-10-22,08-07-23,France,43,Male,Smart TV,1 Month,2022-10-29,2022,10,29
1546,1547,Basic,13,01-11-22,05-07-23,Brazil,35,Female,Smartphone,1 Month,2022-01-11,2022,1,11
1547,1548,Standard,13,04-11-22,06-07-23,Mexico,39,Male,Tablet,1 Month,2022-04-11,2022,4,11
1548,1549,Premium,10,04-11-22,06-07-23,Spain,39,Male,Tablet,1 Month,2022-04-11,2022,4,11
1549,1550,Basic,11,04-11-22,07-07-23,Italy,49,Female,Smart TV,1 Month,2022-04-11,2022,4,11
1550,1551,Premium,14,05-11-22,04-07-23,Spain,30,Male,Tablet,1 Month,2022-05-11,2022,5,11
1551,1552,Basic,12,02-11-22,05-07-23,Spain,31,Female,Tablet,1 Month,2022-02-11,2022,2,11
1552,1553,Standard,12,03-11-22,06-07-23,United States,39,Male,Tablet,1 Month,2022-03-11,2022,3,11
1553,1554,Standard,14,30-10-22,06-07-23,Canada,30,Female,Laptop,1 Month,2022-10-30,2022,10,30
1554,1555,Basic,13,31-10-22,04-07-23,United States,43,Female,Smartphone,1 Month,2022-10-31,2022,10,31
1555,1556,Premium,10,14-10-22,05-07-23,United States,29,Female,Smartphone,1 Month,2022-10-14,2022,10,14
1556,1557,Basic,14,26-09-22,05-07-23,Canada,46,Male,Smart TV,1 Month,2022-09-26,2022,9,26
1557,1558,Standard,15,17-09-22,06-07-23,United Kingdom,35,Male,Smartphone,1 Month,2022-09-17,2022,9,17
1558,1559,Premium,12,16-09-22,03-07-23,Australia,30,Male,Tablet,1 Month,2022-09-16,2022,9,16
1559,1560,Basic,12,12-09-22,07-07-23,Germany,39,Female,Smart TV,1 Month,2022-12-09,2022,12,9
1560,1561,Premium,14,12-09-22,06-07-23,France,41,Male,Laptop,1 Month,2022-12-09,2022,12,9
1561,1562,Basic,12,29-08-22,05-07-23,Brazil,27,Male,Smartphone,1 Month,2022-08-29,2022,8,29
1562,1563,Standard,15,25-08-22,03-07-23,Mexico,42,Male,Laptop,1 Month,2022-08-25,2022,8,25
1563,1564,Standard,11,15-08-22,06-07-23,Spain,45,Female,Tablet,1 Month,2022-08-15,2022,8,15
1564,1565,Basic,10,11-08-22,07-07-23,Italy,36,Female,Smart TV,1 Month,2022-11-08,2022,11,8
1565,1566,Premium,12,10-08-22,06-07-23,Spain,35,Male,Laptop,1 Month,2022-10-08,2022,10,8
1566,1567,Basic,13,26-07-22,04-07-23,Spain,38,Male,Smartphone,1 Month,2022-07-26,2022,7,26
1567,1568,Standard,14,19-07-22,06-07-23,United States,41,Female,Smart TV,1 Month,2022-07-19,2022,7,19
1568,1569,Premium,10,17-07-22,06-07-23,Canada,43,Male,Tablet,1 Month,2022-07-17,2022,7,17
1569,1570,Basic,13,17-07-22,06-07-23,United States,44,Male,Tablet,1 Month,2022-07-17,2022,7,17
1570,1571,Basic,10,17-07-22,04-07-23,United States,35,Male,Tablet,1 Month,2022-07-17,2022,7,17
1571,1572,Basic,13,11-07-22,06-07-23,Canada,39,Male,Laptop,1 Month,2022-11-07,2022,11,7
1572,1573,Standard,15,07-07-22,05-07-23,United Kingdom,43,Male,Smart TV,1 Month,2022-07-07,2022,7,7
1573,1574,Premium,10,07-07-22,06-07-23,Australia,36,Male,Smart TV,1 Month,2022-07-07,2022,7,7
1574,1575,Basic,11,08-07-22,05-07-23,Germany,49,Female,Laptop,1 Month,2022-08-07,2022,8,7
1575,1576,Basic,12,06-07-22,08-07-23,France,29,Female,Smartphone,1 Month,2022-06-07,2022,6,7
1576,1577,Premium,10,03-07-22,04-07-23,Brazil,45,Male,Tablet,1 Month,2022-03-07,2022,3,7
1577,1578,Standard,11,30-06-22,06-07-23,Mexico,44,Female,Laptop,1 Month,2022-06-30,2022,6,30
1578,1579,Standard,11,27-06-22,04-07-23,Spain,40,Female,Smart TV,1 Month,2022-06-27,2022,6,27
1579,1580,Basic,15,26-06-22,08-07-23,Italy,51,Female,Smart TV,1 Month,2022-06-26,2022,6,26
1580,1581,Premium,15,27-06-22,05-07-23,Spain,30,Female,Smart TV,1 Month,2022-06-27,2022,6,27
1581,1582,Standard,14,28-06-22,08-07-23,Spain,50,Male,Smart TV,1 Month,2022-06-28,2022,6,28
1582,1583,Basic,12,30-06-22,06-07-23,United States,39,Male,Tablet,1 Month,2022-06-30,2022,6,30
1583,1584,Standard,11,02-07-22,07-07-23,Canada,51,Male,Tablet,1 Month,2022-02-07,2022,2,7
1584,1585,Premium,10,05-07-22,05-07-23,United States,42,Male,Laptop,1 Month,2022-05-07,2022,5,7
1585,1586,Basic,12,11-07-22,07-07-23,United States,34,Female,Tablet,1 Month,2022-11-07,2022,11,7
1586,1587,Premium,12,18-07-22,06-07-23,Canada,28,Male,Tablet,1 Month,2022-07-18,2022,7,18
1587,1588,Standard,15,25-07-22,07-07-23,United Kingdom,43,Male,Tablet,1 Month,2022-07-25,2022,7,25
1588,1589,Basic,11,28-07-22,06-07-23,Australia,27,Female,Tablet,1 Month,2022-07-28,2022,7,28
1589,1590,Standard,13,05-08-22,08-07-23,Germany,49,Female,Smart TV,1 Month,2022-05-08,2022,5,8
1590,1591,Premium,14,09-08-22,05-07-23,France,35,Female,Laptop,1 Month,2022-09-08,2022,9,8
1591,1592,Basic,10,14-08-22,06-07-23,Brazil,34,Male,Tablet,1 Month,2022-08-14,2022,8,14
1592,1593,Standard,14,15-08-22,05-07-23,Mexico,28,Male,Smartphone,1 Month,2022-08-15,2022,8,15
1593,1594,Premium,15,16-08-22,07-07-23,Spain,49,Female,Tablet,1 Month,2022-08-16,2022,8,16
1594,1595,Basic,12,25-08-22,04-07-23,Italy,51,Female,Tablet,1 Month,2022-08-25,2022,8,25
1595,1596,Premium,13,27-08-22,06-07-23,Spain,36,Male,Laptop,1 Month,2022-08-27,2022,8,27
1596,1597,Basic,13,06-09-22,06-07-23,Spain,37,Male,Smart TV,1 Month,2022-06-09,2022,6,9
1597,1598,Standard,11,08-09-22,07-07-23,United States,48,Male,Laptop,1 Month,2022-08-09,2022,8,9
1598,1599,Standard,13,13-09-22,04-07-23,Canada,45,Female,Smart TV,1 Month,2022-09-13,2022,9,13
1599,1600,Basic,11,15-09-22,06-07-23,United States,39,Male,Tablet,1 Month,2022-09-15,2022,9,15
1600,1601,Premium,14,19-09-22,05-07-23,United States,39,Male,Smartphone,1 Month,2022-09-19,2022,9,19
1601,1602,Basic,15,22-09-22,07-07-23,Canada,46,Female,Smart TV,1 Month,2022-09-22,2022,9,22
1602,1603,Standard,13,24-09-22,06-07-23,United Kingdom,30,Female,Smartphone,1 Month,2022-09-24,2022,9,24
1603,1604,Premium,10,30-09-22,06-07-23,Australia,32,Female,Smartphone,1 Month,2022-09-30,2022,9,30
1604,1605,Basic,11,03-10-22,05-07-23,Germany,39,Male,Laptop,1 Month,2022-03-10,2022,3,10
1605,1606,Premium,15,08-10-22,07-07-23,France,35,Female,Smartphone,1 Month,2022-08-10,2022,8,10
1606,1607,Basic,15,09-10-22,07-07-23,Brazil,41,Female,Smartphone,1 Month,2022-09-10,2022,9,10
1607,1608,Standard,11,12-10-22,08-07-23,Mexico,32,Female,Smart TV,1 Month,2022-12-10,2022,12,10
1608,1609,Standard,14,15-10-22,06-07-23,Spain,41,Female,Smart TV,1 Month,2022-10-15,2022,10,15
1609,1610,Basic,14,17-10-22,06-07-23,Italy,36,Female,Smart TV,1 Month,2022-10-17,2022,10,17
1610,1611,Premium,15,19-10-22,07-07-23,Spain,49,Male,Laptop,1 Month,2022-10-19,2022,10,19
1611,1612,Basic,11,22-10-22,09-07-23,Spain,30,Female,Smartphone,1 Month,2022-10-22,2022,10,22
1612,1613,Standard,15,23-10-22,06-07-23,United States,40,Female,Smartphone,1 Month,2022-10-23,2022,10,23
1613,1614,Premium,13,27-10-22,07-07-23,Canada,46,Female,Tablet,1 Month,2022-10-27,2022,10,27
1614,1615,Basic,11,28-10-22,06-07-23,United States,30,Female,Smart TV,1 Month,2022-10-28,2022,10,28
1615,1616,Premium,10,01-11-22,08-07-23,United States,48,Male,Laptop,1 Month,2022-01-11,2022,1,11
1616,1617,Basic,11,04-11-22,05-07-23,Canada,50,Male,Tablet,1 Month,2022-04-11,2022,4,11
1617,1618,Standard,11,05-11-22,06-07-23,United Kingdom,27,Male,Smart TV,1 Month,2022-05-11,2022,5,11
1618,1619,Standard,14,04-11-22,07-07-23,Australia,51,Female,Laptop,1 Month,2022-04-11,2022,4,11
1619,1620,Basic,11,05-11-22,07-07-23,Germany,38,Male,Smartphone,1 Month,2022-05-11,2022,5,11
1620,1621,Premium,10,04-11-22,05-07-23,France,39,Male,Laptop,1 Month,2022-04-11,2022,4,11
1621,1622,Basic,12,05-11-22,05-07-23,Brazil,45,Female,Smart TV,1 Month,2022-05-11,2022,5,11
1622,1623,Standard,12,03-11-22,06-07-23,Mexico,29,Male,Laptop,1 Month,2022-03-11,2022,3,11
1623,1624,Premium,13,31-10-22,07-07-23,Spain,35,Male,Smartphone,1 Month,2022-10-31,2022,10,31
1624,1625,Basic,10,26-10-22,04-07-23,Italy,51,Female,Smart TV,1 Month,2022-10-26,2022,10,26
1625,1626,Premium,11,16-10-22,06-07-23,Spain,51,Male,Smart TV,1 Month,2022-10-16,2022,10,16
1626,1627,Basic,15,16-10-22,07-07-23,Spain,42,Female,Smartphone,1 Month,2022-10-16,2022,10,16
1627,1628,Standard,13,17-09-22,06-07-23,United States,48,Female,Laptop,1 Month,2022-09-17,2022,9,17
1628,1629,Standard,14,12-09-22,04-07-23,Canada,40,Male,Smart TV,1 Month,2022-12-09,2022,12,9
1629,1630,Basic,13,13-09-22,07-07-23,United States,39,Male,Smart TV,1 Month,2022-09-13,2022,9,13
1630,1631,Premium,14,09-09-22,07-07-23,United States,44,Male,Laptop,1 Month,2022-09-09,2022,9,9
1631,1632,Basic,14,03-09-22,06-07-23,Canada,27,Female,Laptop,1 Month,2022-03-09,2022,3,9
1632,1633,Standard,11,31-08-22,05-07-23,United Kingdom,35,Male,Tablet,1 Month,2022-08-31,2022,8,31
1633,1634,Premium,14,25-08-22,07-07-23,Australia,45,Male,Smart TV,1 Month,2022-08-25,2022,8,25
1634,1635,Basic,12,15-08-22,07-07-23,Germany,33,Male,Tablet,1 Month,2022-08-15,2022,8,15
1635,1636,Premium,10,16-08-22,07-07-23,France,32,Female,Smart TV,1 Month,2022-08-16,2022,8,16
1636,1637,Basic,11,28-07-22,05-07-23,Brazil,51,Female,Laptop,1 Month,2022-07-28,2022,7,28
1637,1638,Standard,10,28-07-22,06-07-23,Mexico,40,Female,Tablet,1 Month,2022-07-28,2022,7,28
1638,1639,Standard,15,22-07-22,06-07-23,Spain,47,Male,Laptop,1 Month,2022-07-22,2022,7,22
1639,1640,Basic,13,19-07-22,06-07-23,Italy,42,Male,Smart TV,1 Month,2022-07-19,2022,7,19
1640,1641,Premium,10,16-07-22,06-07-23,Spain,41,Male,Tablet,1 Month,2022-07-16,2022,7,16
1641,1642,Basic,12,15-07-22,09-07-23,Spain,43,Male,Tablet,1 Month,2022-07-15,2022,7,15
1642,1643,Standard,11,16-07-22,05-07-23,United States,42,Female,Tablet,1 Month,2022-07-16,2022,7,16
1643,1644,Premium,14,09-07-22,06-07-23,Canada,28,Male,Smartphone,1 Month,2022-09-07,2022,9,7
1644,1645,Basic,12,07-07-22,05-07-23,United States,40,Female,Laptop,1 Month,2022-07-07,2022,7,7
1645,1646,Basic,15,07-07-22,09-07-23,United States,46,Female,Tablet,1 Month,2022-07-07,2022,7,7
1646,1647,Basic,11,06-07-22,05-07-23,Canada,39,Female,Laptop,1 Month,2022-06-07,2022,6,7
1647,1648,Standard,15,30-06-22,06-07-23,United Kingdom,41,Female,Smartphone,1 Month,2022-06-30,2022,6,30
1648,1649,Premium,15,27-06-22,05-07-23,Australia,30,Male,Tablet,1 Month,2022-06-27,2022,6,27
1649,1650,Basic,14,28-06-22,08-07-23,Germany,32,Male,Tablet,1 Month,2022-06-28,2022,6,28
1650,1651,Basic,14,28-06-22,06-07-23,France,38,Male,Smart TV,1 Month,2022-06-28,2022,6,28
1651,1652,Premium,11,29-06-22,08-07-23,Brazil,38,Male,Tablet,1 Month,2022-06-29,2022,6,29
1652,1653,Standard,13,01-07-22,06-07-23,Mexico,32,Male,Smartphone,1 Month,2022-01-07,2022,1,7
1653,1654,Standard,14,03-07-22,07-07-23,Spain,27,Male,Tablet,1 Month,2022-03-07,2022,3,7
1654,1655,Basic,15,04-07-22,06-07-23,Italy,50,Female,Tablet,1 Month,2022-04-07,2022,4,7
1655,1656,Premium,10,10-07-22,07-07-23,Spain,30,Male,Smartphone,1 Month,2022-10-07,2022,10,7
1656,1657,Standard,11,23-07-22,06-07-23,Spain,49,Male,Smartphone,1 Month,2022-07-23,2022,7,23
1657,1658,Basic,11,24-07-22,07-07-23,United States,32,Female,Laptop,1 Month,2022-07-24,2022,7,24
1658,1659,Standard,14,26-07-22,06-07-23,Canada,35,Male,Smartphone,1 Month,2022-07-26,2022,7,26
1659,1660,Premium,12,07-08-22,08-07-23,United States,44,Male,Tablet,1 Month,2022-07-08,2022,7,8
1660,1661,Basic,13,10-08-22,05-07-23,United States,49,Female,Laptop,1 Month,2022-10-08,2022,10,8
1661,1662,Premium,13,14-08-22,06-07-23,Canada,39,Male,Smartphone,1 Month,2022-08-14,2022,8,14
1662,1663,Standard,12,16-08-22,06-07-23,United Kingdom,38,Female,Smartphone,1 Month,2022-08-16,2022,8,16
1663,1664,Basic,10,20-08-22,08-07-23,Australia,38,Female,Laptop,1 Month,2022-08-20,2022,8,20
1664,1665,Standard,11,25-08-22,05-07-23,Germany,37,Male,Smartphone,1 Month,2022-08-25,2022,8,25
1665,1666,Premium,11,28-08-22,07-07-23,France,28,Male,Laptop,1 Month,2022-08-28,2022,8,28
1666,1667,Basic,11,05-09-22,06-07-23,Brazil,49,Male,Tablet,1 Month,2022-05-09,2022,5,9
1667,1668,Standard,13,08-09-22,08-07-23,Mexico,33,Female,Tablet,1 Month,2022-08-09,2022,8,9
1668,1669,Premium,10,14-09-22,05-07-23,Spain,48,Male,Tablet,1 Month,2022-09-14,2022,9,14
1669,1670,Basic,13,16-09-22,06-07-23,Italy,34,Male,Tablet,1 Month,2022-09-16,2022,9,16
1670,1671,Premium,13,19-09-22,06-07-23,Spain,39,Female,Smartphone,1 Month,2022-09-19,2022,9,19
1671,1672,Basic,15,23-09-22,07-07-23,Spain,30,Male,Tablet,1 Month,2022-09-23,2022,9,23
1672,1673,Standard,10,29-09-22,07-07-23,United States,37,Male,Tablet,1 Month,2022-09-29,2022,9,29
1673,1674,Standard,10,02-10-22,06-07-23,Canada,38,Male,Smart TV,1 Month,2022-02-10,2022,2,10
1674,1675,Basic,12,08-10-22,05-07-23,United States,42,Female,Laptop,1 Month,2022-08-10,2022,8,10
1675,1676,Premium,15,09-10-22,07-07-23,United States,35,Female,Laptop,1 Month,2022-09-10,2022,9,10
1676,1677,Basic,14,11-10-22,08-07-23,Canada,30,Male,Tablet,1 Month,2022-11-10,2022,11,10
1677,1678,Standard,15,14-10-22,09-07-23,United Kingdom,48,Female,Smart TV,1 Month,2022-10-14,2022,10,14
1678,1679,Premium,14,16-10-22,06-07-23,Australia,48,Male,Tablet,1 Month,2022-10-16,2022,10,16
1679,1680,Basic,13,18-10-22,07-07-23,Germany,32,Male,Laptop,1 Month,2022-10-18,2022,10,18
1680,1681,Premium,15,22-10-22,07-07-23,France,27,Male,Smart TV,1 Month,2022-10-22,2022,10,22
1681,1682,Basic,10,23-10-22,09-07-23,Brazil,48,Female,Laptop,1 Month,2022-10-23,2022,10,23
1682,1683,Standard,12,26-10-22,06-07-23,Mexico,33,Male,Laptop,1 Month,2022-10-26,2022,10,26
1683,1684,Standard,13,27-10-22,07-07-23,Spain,28,Male,Smartphone,1 Month,2022-10-27,2022,10,27
1684,1685,Basic,15,31-10-22,07-07-23,Italy,46,Male,Laptop,1 Month,2022-10-31,2022,10,31
1685,1686,Premium,11,01-11-22,08-07-23,Spain,40,Male,Laptop,1 Month,2022-01-11,2022,1,11
1686,1687,Basic,13,03-11-22,05-07-23,Spain,49,Male,Smartphone,1 Month,2022-03-11,2022,3,11
1687,1688,Standard,14,04-11-22,06-07-23,United States,41,Female,Tablet,1 Month,2022-04-11,2022,4,11
1688,1689,Premium,13,05-11-22,07-07-23,Canada,38,Male,Tablet,1 Month,2022-05-11,2022,5,11
1689,1690,Basic,13,05-11-22,07-07-23,United States,42,Female,Laptop,1 Month,2022-05-11,2022,5,11
1690,1691,Premium,13,05-11-22,05-07-23,United States,27,Female,Smart TV,1 Month,2022-05-11,2022,5,11
1691,1692,Basic,12,05-11-22,06-07-23,Canada,41,Female,Tablet,1 Month,2022-05-11,2022,5,11
1692,1693,Standard,13,03-11-22,07-07-23,United Kingdom,41,Female,Tablet,1 Month,2022-03-11,2022,3,11
1693,1694,Standard,11,27-10-22,07-07-23,Australia,49,Male,Laptop,1 Month,2022-10-27,2022,10,27
1694,1695,Basic,14,24-10-22,04-07-23,Germany,28,Female,Smartphone,1 Month,2022-10-24,2022,10,24
1695,1696,Premium,13,17-10-22,07-07-23,France,44,Male,Laptop,1 Month,2022-10-17,2022,10,17
1696,1697,Basic,11,06-10-22,07-07-23,Brazil,47,Female,Tablet,1 Month,2022-06-10,2022,6,10
1697,1698,Standard,12,18-09-22,06-07-23,Mexico,29,Male,Tablet,1 Month,2022-09-18,2022,9,18
1698,1699,Premium,10,17-09-22,04-07-23,Spain,31,Female,Laptop,1 Month,2022-09-17,2022,9,17
1699,1700,Basic,12,13-09-22,08-07-23,Italy,28,Female,Smart TV,1 Month,2022-09-13,2022,9,13
1700,1701,Premium,15,09-09-22,07-07-23,Spain,32,Male,Smart TV,1 Month,2022-09-09,2022,9,9
1701,1702,Basic,12,02-09-22,07-07-23,Spain,43,Male,Smartphone,1 Month,2022-02-09,2022,2,9
1702,1703,Standard,13,01-09-22,06-07-23,United States,48,Male,Smart TV,1 Month,2022-01-09,2022,1,9
1703,1704,Standard,10,16-08-22,07-07-23,Canada,28,Male,Laptop,1 Month,2022-08-16,2022,8,16
1704,1705,Basic,14,17-08-22,07-07-23,United States,31,Female,Tablet,1 Month,2022-08-17,2022,8,17
1705,1706,Premium,15,29-07-22,07-07-23,United States,47,Male,Laptop,1 Month,2022-07-29,2022,7,29
1706,1707,Basic,13,28-07-22,06-07-23,Canada,39,Female,Smartphone,1 Month,2022-07-28,2022,7,28
1707,1708,Standard,13,25-07-22,07-07-23,United Kingdom,35,Male,Smartphone,1 Month,2022-07-25,2022,7,25
1708,1709,Premium,10,26-07-22,06-07-23,Australia,42,Female,Smartphone,1 Month,2022-07-26,2022,7,26
1709,1710,Basic,11,17-07-22,07-07-23,Germany,30,Male,Smart TV,1 Month,2022-07-17,2022,7,17
1710,1711,Premium,14,16-07-22,06-07-23,France,34,Male,Smartphone,1 Month,2022-07-16,2022,7,16
1711,1712,Basic,11,17-07-22,09-07-23,Brazil,35,Male,Smartphone,1 Month,2022-07-17,2022,7,17
1712,1713,Standard,12,16-07-22,06-07-23,Mexico,31,Female,Tablet,1 Month,2022-07-16,2022,7,16
1713,1714,Standard,14,16-07-22,07-07-23,Spain,36,Female,Tablet,1 Month,2022-07-16,2022,7,16
1714,1715,Basic,14,12-07-22,06-07-23,Italy,31,Female,Laptop,1 Month,2022-12-07,2022,12,7
1715,1716,Premium,11,10-07-22,09-07-23,Spain,32,Male,Smart TV,1 Month,2022-10-07,2022,10,7
1716,1717,Basic,10,08-07-22,07-07-23,Spain,46,Female,Smartphone,1 Month,2022-08-07,2022,8,7
1717,1718,Standard,15,29-06-22,07-07-23,United States,30,Male,Tablet,1 Month,2022-06-29,2022,6,29
1718,1719,Premium,12,29-06-22,06-07-23,Canada,46,Male,Laptop,1 Month,2022-06-29,2022,6,29
1719,1720,Basic,12,28-06-22,08-07-23,United States,44,Female,Tablet,1 Month,2022-06-28,2022,6,28
1720,1721,Basic,12,29-06-22,06-07-23,United States,34,Male,Tablet,1 Month,2022-06-29,2022,6,29
1721,1722,Basic,13,01-07-22,08-07-23,Canada,31,Male,Tablet,1 Month,2022-01-07,2022,1,7
1722,1723,Standard,13,02-07-22,06-07-23,United Kingdom,34,Male,Smart TV,1 Month,2022-02-07,2022,2,7
1723,1724,Premium,12,04-07-22,08-07-23,Australia,28,Male,Laptop,1 Month,2022-04-07,2022,4,7
1724,1725,Basic,10,08-07-22,07-07-23,Germany,36,Female,Smartphone,1 Month,2022-08-07,2022,8,7
1725,1726,Basic,14,20-07-22,09-07-23,France,48,Female,Laptop,1 Month,2022-07-20,2022,7,20
1726,1727,Premium,13,23-07-22,06-07-23,Brazil,40,Male,Smartphone,1 Month,2022-07-23,2022,7,23
